idNum,time,channel,text,id,real_name,medium
97,2020-04-29T12:40:05Z,maren_hartmann,"Und heute hörte ich - am Vormittag - in der Straßmannstraße jemanden Trompete spielen - für alle weithin hörbar. Es gab sogar ein wenig Applaus am Ende. Das Unerwartete daran (und das leicht sentimentale in der Melodie) sorgte dafür, dass es unglaublich berührend war. Nur eine Person rief laut (und grinsend) 'Ruhe!'.",NA,Maren Hartmann,text
98,2020-04-29T16:12:05Z,linh_hoang_thuy,Heute schien in Friedrichshain nach einem kurzen Regenschauer die Sonne sofort wieder. Typisches Aprilwetter würde man sagen. Aber zu jener Zeit ist ja nichts mehr typisch und man freut sich über jede Art von Normalität.,NA,Linh Hoang Thuy,text
99,2020-04-29T16:12:44Z,linh_hoang_thuy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0134KCNE1F-a693ba08e8/img_20200429_172741_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0134KCNE1F,Linh Hoang Thuy,image
100,2020-04-29T16:16:00Z,linh_hoang_thuy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012S7GS56F-a0cd316a1d/img_20200429_174448_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012S7GS56F,Linh Hoang Thuy,image
101,2020-04-29T19:31:55Z,martina_huber,"habe heute kurz <@U012K4YCXDH> besucht.. das erste mal, dass ich wieder in die Wohnung reingegangen bin, aber mit großem abstand. fühlt sich aber immer noch seltsam an. die selbstverständlichkeit, sich bei der begrüßung zu umarmen ist definitiv nicht mehr gegeben. viel mehr hab ich bei jedem treffen (auch wenn das wenige sind) immer erstmal den ""distanz-gedanken"" im kopf.",NA,Martina Huber,text
102,2020-04-29T20:35:47Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012KVC8PM4-1656baf8a8/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012KVC8PM4,MaxJoy sensoricArt,image
103,2020-04-29T20:36:32Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012SMJEUH0-6e2bbbce01/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012SMJEUH0,MaxJoy sensoricArt,image
104,2020-04-29T20:55:25Z,katrin_emler,Um auf der Fußgängerbrücke über die S-Bahn die passende Distanz zu den Entgegenkommenden einzuhalten gehe ich nicht mehr mittig sondern eher am Rand und werde zusätzlich mit diesen wunderschönen Bodenmustern belohnt.,NA,katrinem,text
105,2020-04-29T20:55:25Z,katrin_emler,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013GJ0K8Q0-6853460c09/200429_bodenmuster_1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013GJ0K8Q0,katrinem,image
106,2020-04-29T20:55:25Z,katrin_emler,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012C18T6AK-1148b67fd7/200429_bodenmuster_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012C18T6AK,katrinem,image
107,2020-04-29T21:21:46Z,dietmar_offenhuber,"choreographie des passierens. gehen im gaensemarsch, die einen balancieren knapp am randstein der strasse, die entgegenkommenden am gegenüberliegenden rand. radfahrstreifen bietet sich auch als ausweichmoeglichkeit an. vor wenigen wochen sind autofahrer oft noch aggressiv nahe an auf der strasse gehenden passanten vorbeigezischt, jetzt haben sie oft schon resigniert und warten geduldig bis der weg frei ist.",NA,Dietmar Offenhuber,text
108,2020-04-29T21:50:52Z,sam_auinger,"<iframe src=""https://player.vimeo.com/video/481825094"" width=""640"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",F012RF3EUPP,Sam Auinger,movie
109,2020-04-29T21:52:30Z,sam_auinger,"Seit gestern spät abends erfreut mich der Klang von sanften Regen. Gerade die letzten Wochen in ihrem täglichem einerlei habe ich diesen Klang rein schon aus Gründen der Abwechslung vermisst, unabhängig vom sichtbaren Bedürfnis der Bäume und Pflanzen.
Wir hier in Berlin sind sicher noch nicht eingerichtet für lang anhaltende Trockenheit, wie ich es letzten Mai in Madrid mit ihren automatischen Bewässerungssystemen erleben konnte.
Es brauchte hier die AnwohnerInnen, die mit Kübel und Gießkannen wässern.",NA,Sam Auinger,text
110,2020-04-29T22:22:04Z,sam_auinger,heute auf dem weg ins studio durch den gleimtunnel spaziert..das verkehrsaufkommen ist noch so gering dass er in all seinen facetten spricht,NA,Sam Auinger,text
111,2020-04-29T22:22:04Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012STX8MK4-372d5d855b/gleimtunnel01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012STX8MK4,Sam Auinger,image
112,2020-04-29T22:22:04Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012STX8MLJ-5eedd4af34/gleimtunnel_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012STX8MLJ,Sam Auinger,image
113,2020-04-29T22:23:03Z,sam_auinger,"<audio controls autoplay src=""https://files.slack.com/files-pri/T012DPKCBQV-F013GP7ASBS/gleimtunnel.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg""></audio>",F013GP7ASBS,Sam Auinger,audio
114,2020-04-30T07:40:17Z,maren_hartmann,"Der Schläfer auf der Wiese im Volkspark Friedrichshain war wieder da. Er packte gegen halb acht Uhr morgens gerade seine Sachen zusammen. Um ihn herum herrschte bereits geschäftiges Treiben (es scheint mir, dass die Personal Trainer gerade Hochkonjunktur haben). Der Schläfer aber wirkte noch leicht verloren. Langsam in seinen Bewegungen. Meine (nicht ausgesprochene) Frage an ihn ist, wohin er nun gehen wird - in dieser Stadt, die keinerlei Offenheit für 'loitering' zeigt momentan.",NA,Maren Hartmann,text
115,2020-04-30T08:51:21Z,martina_huber,"vor paar Monaten hab ich in WeChat noch mitbekommen, wie meine shanghaier Laufgruppen plötzlich nicht mehr gemeinsam laufen durften. nun ist es genau umgekehrt! was ich so in WeChat mitbekomme scheint in shanghai die Normalität wieder zurückzukommen. nach social distancing sieht das ja mal gar nicht aus.. und Masken werden auch nicht konsequent getragen.",NA,Martina Huber,text
116,2020-04-30T08:51:21Z,martina_huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012ZSVGXTN-2e3f4e0171/img_5719_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012ZSVGXTN,Martina Huber,image
117,2020-04-30T08:51:21Z,martina_huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012ZSVGY04-34fb52d1fa/img_5718_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012ZSVGY04,Martina Huber,image
118,2020-04-30T09:52:41Z,georg_spehr,"Seit gestern (Mittwoch) gilt nun auch in Berlin Maskenpflicht  in ÖPNV und in Geschäften. In Kreuzberg gibt es 5 Ausgabestellen, in denen Bedürftige 1 Maske (mehrfach nutzbar) kostenfrei bekommen. 1 davon ist das Kreuzberger Stadtteilzentrum direkt bei mir gegenüber. In den Apotheken sind bekommt man Einmal-Masken für 2€ mit Mengenrabatt bei steigender Abnahme. Ansonsten bieten so wie alle Bekleidungsgeschäfte jeglicher Art selbstgefertigte Masken für im Schnitt 10-15€ an.",NA,Georg Spehr,text
119,2020-04-30T09:52:41Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013HLGRDT2-ecc436cbe8/stadtteilzentrumxberg_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F013HLGRDT2,Georg Spehr,image
120,2020-04-30T09:52:41Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012D3R3YKH-e23d23aa47/maskenverkaufapotheke_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012D3R3YKH,Georg Spehr,image
121,2020-04-30T09:52:41Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012TR98YN6-e1df19a8bb/maskenverkaufhutladen_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012TR98YN6,Georg Spehr,image
122,2020-04-30T14:11:39Z,eliot_felde,"<video controls width=""100%"" autoplay ><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F0130HSDR7W/gopr0123_1.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>",F0130HSDR7W,Eliot Felde,movie
123,2020-04-30T14:13:41Z,eliot_felde,"<video controls width=""100%"" autoplay ><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F013J7VGL0Y/gopr0123_2.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>",F013J7VGL0Y,Eliot Felde,movie
124,2020-04-30T14:14:20Z,eliot_felde,"<video controls width=""100%"" autoplay ><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F012DLNBMBR/gopr0123.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>",F012DLNBMBR,Eliot Felde,movie
125,2020-04-30T18:50:21Z,susanne_jaschko,"Vinetaplatz, Wedding. Einer der schönsten Orte in Berlin. Ein lebendiger Platz, genutzt und gepflegt von den Anwohnern, die ihn wohl genauso lieben wie die Vögel. Ich kenne keinen anderen Ort in Berlin, an dem so viele Vögel singen. Normalerweise fahre ich täglich mindestens einmal und zwar morgens auf dem Schulweg meiner Tochter über diesen Platz und freue mich. In den letzten Wochen bin ich kaum dort gewesen. Heute mal wieder nach langer Zeit am Abend, kurz vor dem Regen, mit dem Fahrrad über den Platz gefahren. Das Vogelkonzert war unglaublich, noch schöner und lauter als jemals zuvor, so erschien es mir.",NA,Susanne Jaschko,text
126,2020-04-30T18:50:21Z,susanne_jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012VD4J8SX-4ebdf1a06e/stadtmusik_voegel_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012VD4J8SX,Susanne Jaschko,image
127,2020-04-30T18:50:21Z,susanne_jaschko,"<audio controls autoplay src=""media/F013K26TG2U.mp3"" type=""audio/mpeg""></audio>",F013K26TG2U,Susanne Jaschko,audio
128,2020-04-30T18:57:07Z,dietmar_offenhuber,"neuer versuch, immer noch nicht erfolgreich",NA,Dietmar Offenhuber,text
129,2020-04-30T18:57:07Z,dietmar_offenhuber,"<audio controls autoplay src=""media/F012EFC4K5M.mp3"" type=""audio/mpeg""></audio>",F012EFC4K5M,Dietmar Offenhuber,audio
130,2020-04-30T19:20:12Z,berlin-local,"Auch von mir noch ein Hallo in die Runde! Super, dass wir hier zusammenfinden. Und Slack wollte ich auch schon länger ausprobieren...",NA,Sven Sappelt,text
131,2020-04-30T19:30:16Z,sven_sappelt,"Donnerstag, 30.04.20, 21.25 Uhr. Mein erster Eintrag. Die letzten Tage habe ich zahllose Stunden in Video- und Telefonkonferenzen verbracht. Nach und nach hat sich mein Arbeitszimmer zuhause von einer Bibliothek mit Büchern und Schreibtisch in eine Computer-Schaltzentrale mit 2 Laptops, drei mehr oder weniger funktionierenden Headsets, einem JLB Lautsprecher, einem W-LAN Verstärker und diversenen neuen Software-Anwendungen verwandelt.",NA,Sven Sappelt,text
132,2020-04-30T19:33:20Z,sven_sappelt,"Parallel dazu wächst hinter mir ein Depot an Masken, Gummihandschuhen und Desinfektionsmittel, das ich nach und nach im Internet bestellt habe. Was gar nicht leicht war, weil vieles davon immer wieder vorübergehend ausverkauft war.",NA,Sven Sappelt,text
133,2020-04-30T19:34:05Z,sven_sappelt,So verändert sich mehr oder weniger ganz nebenbei mein alltägliches Zuhause.,NA,Sven Sappelt,text
134,2020-04-30T19:36:44Z,sven_sappelt,"Und umso eindrücklicher erscheinen mir plötzlich die Veränderungen der Welt da draußen, wenn ich meinen täglichen kurzen Ausflug unternehme, um zumindest einmal am Tag an die frische Luft zu kommen oder ein paar Erledigungen zu machen.",NA,Sven Sappelt,text
135,2020-04-30T19:42:19Z,sven_sappelt,"Waren die letzten Wochen tatsächlich von einer geradezu wohltuenden Ruhe beherrscht, füllen sich die Straßen seit den ersten Lockerungen wieder mehr und mehr mit Menschen. Ins Auge springt mir heute vor allem die Zunahme an Atemmasken, die seit seit ein paar Tagen in Geschäften getragen werden müssen. Man fühlt sich plötzlich wie ein Statist in einem schlechten Science-Fiction Film über eine biologische Bedrohung, bei dem man zwar mitspielt, aber das Drehbuch nicht kennt, sodass man gerne wüsste, was sonst so passiert und wie es ausgeht.",NA,Sven Sappelt,text
136,2020-04-30T19:44:28Z,sven_sappelt,So verändert sich schleichend meine Umgebung zuhause und vor der Tür.,NA,Sven Sappelt,text
137,2020-04-30T20:32:38Z,berlin-local,Liebe Grüße an alle! Bin endlich dabei und freue mich sehr!,NA,Nika Radić,text
138,2020-04-30T20:49:48Z,sam_auinger,"in Pankow gibt es 224 inderspielkplätze knapp 100 sind seit heute wieder geöffnet,",NA,Sam Auinger,text
139,2020-04-30T20:52:08Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01384KD7C1-06377ccf6e/3004_kinderspielplatz_humannplatz_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F01384KD7C1,Sam Auinger,image
140,2020-04-30T20:52:26Z,sam_auinger,am vormittag waren dann die kinderstimmen wieder der bestimmende klang am humannplatz.,NA,Sam Auinger,text
141,2020-04-30T21:32:43Z,linh_hoang_thuy,"Seit Corona nimmt der Gang zum Supermarkt eine vermehrt große Rolle in meinem Leben ein. In der Anfangszeit vom Home-Office ging ich noch jede Mittagspause in den Supermarkt, um mir etwas zum Essen zu holen, denn auf der Arbeit habe ich immer auswärts gegessen oder mir schnell mal was geholt. Aber mittlerweile hat sich auch das geändert. Ich mache mir mehr Gedanken als zuvor, wann und was ich einkaufen gehen möchte, um nicht mehr jeden Tag der Menschenmenge auf engem Raum ausgesetzt zu sein. Heute war es wieder soweit. Verknüpft haben wir es mit einem langen Spaziergang zum Supermarkt.",NA,Linh Hoang Thuy,text
142,2020-04-30T22:21:51Z,max_joy,"Durch Corona gibt es jetzt 2 neue Werbe-/Propagandaflächen:

- Masken ... anscheinend muss da ein Marken-Logo oder -Schriftzug drauf sein wenn es hip sein soll ...

- Supermärkte, genauer gesagt sollen (laut Familienministerium) zukünftig Plakate im Supermarkt und die Kassenzettelrückseiten für Propagandazwecke von der Bundesregierung verwendet werden. Sind Supermärkte die einzigen Orte an denen noch alle Bürger erreicht werden können? 
Thema Fragmentierung der Medien versus Konzentration des Lebensmittelhandels",NA,MaxJoy sensoricArt,text
143,2020-04-30T22:22:49Z,ingrid_beirer,"Endlich dürfen Kinder wieder auf die Spielplätze und müssen sich nicht auf Hinterhöfen verstecken... Am Fasanenplatz in Wilmersdorf locken täglich Sänger und Musiker zahlreiche Zuhörer an, die für die Nachbarn in der Coronakrise singen und spielen und zum Mitsingen animieren.",NA,Ingrid Beirer,text
144,2020-04-30T22:27:54Z,ingrid_beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012VTFLN1H-5e0832c9ea/img_5810_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012VTFLN1H,Ingrid Beirer,image
145,2020-04-30T22:33:08Z,ingrid_beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012F017K6K-f7bb34a98b/p1140749_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012F017K6K,Ingrid Beirer,image
146,2020-04-30T22:35:41Z,ingrid_beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012P04B84W-fe6faea502/p1140758_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F012P04B84W,Ingrid Beirer,image
147,2020-05-01T07:36:47Z,hannes_strobl,"habe mir eine notwendige nachrichtensperre verhängt - seit einer woche keine nachrichten im netz, zeitungen, tv and no fucking fb, instagram or twitter. hätte ich schon früher machen sollen. der raum wird plötzlich wieder weit und voller möglichkeiten - die monothematische zwangsjacke abgelegt. feels good !",NA,hannes strobl,text
148,2020-05-01T07:52:11Z,ursula_rogg,"Am 26. März schicke ich eine Datei mit 22 Notizen zur Situation an die Choreografin und Stadtforscherin Sabine Zahn. Sabine antwortet prompt. Ich mag ihre Sprache, ihr Sprechen, die Stimme und will hören was sie hört & sieht & denkt. Ohne Regeln und Absprachen setzen wir diesen monologischen Dialog seither fort. Der 26. März ist sehr lange her. das merkt man beim Hören der frühen Aufnahmen. Eine kleine Zeitreise rückwärts, erlebbar in diesem ersten frühen Memo-Pack ""Corona-Frühling""",NA,Ursula Rogg,text
149,2020-05-01T07:52:11Z,ursula_rogg,"<audio controls autoplay src=""https://files.slack.com/files-pri/T012DPKCBQV-F0132CW405S/1-20.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg""></audio>",F0132CW405S,Ursula Rogg,audio
150,2020-05-01T07:55:54Z,ursula_rogg,"Hier die ersten Antworten. Das die Schose mit der Nummerierung nicht ganz klappt, merkt man schon hier - egal erstmal.",NA,Ursula Rogg,text
151,2020-05-01T07:55:54Z,ursula_rogg,"<audio controls autoplay src=""media/F012WDW5PNF.mp3"" type=""audio/mpeg""></audio>",F012WDW5PNF,Ursula Rogg,audio
152,2020-05-01T07:59:22Z,ursula_rogg,Ach ja - Entschuldigung für den verrutschten ersten Beitrag gestern. Sollte nicht dahin.,NA,Ursula Rogg,text
153,2020-05-01T07:59:26Z,holger_schulze,"Nach zwei Stunden Nachtschlaf war ich wieder aufgewacht. Es klang, als wäre ein kleiner Hartgummiball die Massivholztreppe hinuntergehüpft und schließlich an eine Fahrradklingel geprallt. Oder war es nur der Sturzregen in der Aussenwelt? Wird jeder Regen künftig monsunartig sein?",NA,Holger Schulze,text
154,2020-05-01T08:04:05Z,ursula_rogg,Mir ist völlig unklar wie ich jetzt mit der Zeit umgehe - soll ich erstmal zurück horchen auch wenn sie Aufnahmen aus dem Konzeptrahmen rausspitzen? Vielleicht können die Initiatoren ein Zeichen geben wie (un-)streng sie das sehen.,NA,Ursula Rogg,text
155,2020-05-01T08:08:18Z,holger_schulze,"wo bist du, Holger? ich ging durch den regen und freute mich über jeden tropfen. am flieder vorbei - ein olfaktorisches fest. gruß von ursula",NA,Ursula Rogg,text
156,2020-05-01T08:37:42Z,holger_schulze,In Berlin.,NA,Holger Schulze,text
157,2020-05-01T11:04:39Z,berlin-local,"Hello all! I thought you might find this interesting:
<p></p><a href=""https://www.youtube.com/watch?time_continue=6&amp;v=YuVfJDxUtfM&amp;feature=emb_logo|Ice Floor by Wayne Binitie: an installation about climate change"">Link</a><p></p>",NA,Maria Kyrou,text
158,2020-05-01T12:39:02Z,holger_schulze,"The Sound of Corona: <p></p><a href=""http://passiveaggressive.dk/scientific-sonification-the-sound-of-corona/"">Link</a><p></p>",NA,Holger Schulze,text
