time,channel,real_name,text
2020-04-29T20:36:32Z,max_joy,MaxJoy sensoricArt,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012SMJEUH0-6e2bbbce01/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-29T20:55:25Z,katrin_emler,katrinem,Um auf der Fußgängerbrücke über die S-Bahn die passende Distanz zu den Entgegenkommenden einzuhalten gehe ich nicht mehr mittig sondern eher am Rand und werde zusätzlich mit diesen wunderschönen Bodenmustern belohnt.
2020-04-29T20:55:25Z,katrin_emler,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013GJ0K8Q0-6853460c09/200429_bodenmuster_1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-29T20:55:25Z,katrin_emler,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012C18T6AK-1148b67fd7/200429_bodenmuster_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-29T21:21:46Z,dietmar_offenhuber,Dietmar Offenhuber,"choreographie des passierens. gehen im gaensemarsch, die einen balancieren knapp am randstein der strasse, die entgegenkommenden am gegenüberliegenden rand. radfahrstreifen bietet sich auch als ausweichmoeglichkeit an. vor wenigen wochen sind autofahrer oft noch aggressiv nahe an auf der strasse gehenden passanten vorbeigezischt, jetzt haben sie oft schon resigniert und warten geduldig bis der weg frei ist."
2020-04-29T21:50:52Z,sam_auinger,Sam Auinger,"<video width=""100%"" controls><source src=""https://azmar.org/qr/media/F012RF3EUPP.mp4"" type=""video/mp4""></video>"
2020-04-29T21:52:30Z,sam_auinger,Sam Auinger,"Seit gestern spät abends erfreut mich der Klang von sanften Regen. Gerade die letzten Wochen in ihrem täglichem einerlei habe ich diesen Klang rein schon aus Gründen der Abwechslung vermisst, unabhängig vom sichtbaren Bedürfnis der Bäume und Pflanzen.
Wir hier in Berlin sind sicher noch nicht eingerichtet für lang anhaltende Trockenheit, wie ich es letzten Mai in Madrid mit ihren automatischen Bewässerungssystemen erleben konnte.
Es brauchte hier die AnwohnerInnen, die mit Kübel und Gießkannen wässern."
2020-04-29T22:22:04Z,sam_auinger,Sam Auinger,heute auf dem weg ins studio durch den gleimtunnel spaziert..das verkehrsaufkommen ist noch so gering dass er in all seinen facetten spricht
2020-04-29T22:22:04Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012STX8MK4-372d5d855b/gleimtunnel01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-29T22:22:04Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012STX8MLJ-5eedd4af34/gleimtunnel_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-29T22:23:03Z,sam_auinger,Sam Auinger,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F013GP7ASBS/gleimtunnel.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-04-30T07:40:17Z,maren_hartmann,Maren Hartmann,"Der Schläfer auf der Wiese im Volkspark Friedrichshain war wieder da. Er packte gegen halb acht Uhr morgens gerade seine Sachen zusammen. Um ihn herum herrschte bereits geschäftiges Treiben (es scheint mir, dass die Personal Trainer gerade Hochkonjunktur haben). Der Schläfer aber wirkte noch leicht verloren. Langsam in seinen Bewegungen. Meine (nicht ausgesprochene) Frage an ihn ist, wohin er nun gehen wird - in dieser Stadt, die keinerlei Offenheit für 'loitering' zeigt momentan."
2020-04-30T08:51:21Z,martina_huber,Martina Huber,"vor paar Monaten hab ich in WeChat noch mitbekommen, wie meine shanghaier Laufgruppen plötzlich nicht mehr gemeinsam laufen durften. nun ist es genau umgekehrt! was ich so in WeChat mitbekomme scheint in shanghai die Normalität wieder zurückzukommen. nach social distancing sieht das ja mal gar nicht aus.. und Masken werden auch nicht konsequent getragen."
2020-04-30T08:51:21Z,martina_huber,Martina Huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012ZSVGXTN-2e3f4e0171/img_5719_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T08:51:21Z,martina_huber,Martina Huber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012ZSVGY04-34fb52d1fa/img_5718_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T09:52:41Z,georg_spehr,Georg Spehr,"Seit gestern (Mittwoch) gilt nun auch in Berlin Maskenpflicht  in ÖPNV und in Geschäften. In Kreuzberg gibt es 5 Ausgabestellen, in denen Bedürftige 1 Maske (mehrfach nutzbar) kostenfrei bekommen. 1 davon ist das Kreuzberger Stadtteilzentrum direkt bei mir gegenüber. In den Apotheken sind bekommt man Einmal-Masken für 2€ mit Mengenrabatt bei steigender Abnahme. Ansonsten bieten so wie alle Bekleidungsgeschäfte jeglicher Art selbstgefertigte Masken für im Schnitt 10-15€ an."
2020-04-30T09:52:41Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013HLGRDT2-ecc436cbe8/stadtteilzentrumxberg_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T09:52:41Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012D3R3YKH-e23d23aa47/maskenverkaufapotheke_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T09:52:41Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012TR98YN6-e1df19a8bb/maskenverkaufhutladen_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T14:11:39Z,eliot_felde,Eliot Felde,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F0130HSDR7W/gopr0123_1.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-04-30T14:13:41Z,eliot_felde,Eliot Felde,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F013J7VGL0Y/gopr0123_2.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-04-30T14:14:20Z,eliot_felde,Eliot Felde,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F012DLNBMBR/gopr0123.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-04-30T18:50:21Z,susanne_jaschko,Susanne Jaschko,"Vinetaplatz, Wedding. Einer der schönsten Orte in Berlin. Ein lebendiger Platz, genutzt und gepflegt von den Anwohnern, die ihn wohl genauso lieben wie die Vögel. Ich kenne keinen anderen Ort in Berlin, an dem so viele Vögel singen. Normalerweise fahre ich täglich mindestens einmal und zwar morgens auf dem Schulweg meiner Tochter über diesen Platz und freue mich. In den letzten Wochen bin ich kaum dort gewesen. Heute mal wieder nach langer Zeit am Abend, kurz vor dem Regen, mit dem Fahrrad über den Platz gefahren. Das Vogelkonzert war unglaublich, noch schöner und lauter als jemals zuvor, so erschien es mir."
2020-04-30T18:50:21Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012VD4J8SX-4ebdf1a06e/stadtmusik_voegel_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T18:50:21Z,susanne_jaschko,Susanne Jaschko,"<audio src=""https://azmar.org/qr/media/F013K26TG2U.mp3"" type=""audio/mpeg"" controls></audio>"
2020-04-30T18:57:07Z,dietmar_offenhuber,Dietmar Offenhuber,"neuer versuch, immer noch nicht erfolgreich"
2020-04-30T18:57:07Z,dietmar_offenhuber,Dietmar Offenhuber,"<audio src=""https://azmar.org/qr/media/F012EFC4K5M.mp3"" type=""audio/mpeg"" controls></audio>"
2020-04-30T19:20:12Z,berlin-local,Sven Sappelt,"Auch von mir noch ein Hallo in die Runde! Super, dass wir hier zusammenfinden. Und Slack wollte ich auch schon länger ausprobieren..."
2020-04-30T19:30:16Z,sven_sappelt,Sven Sappelt,"Donnerstag, 30.04.20, 21.25 Uhr. Mein erster Eintrag. Die letzten Tage habe ich zahllose Stunden in Video- und Telefonkonferenzen verbracht. Nach und nach hat sich mein Arbeitszimmer zuhause von einer Bibliothek mit Büchern und Schreibtisch in eine Computer-Schaltzentrale mit 2 Laptops, drei mehr oder weniger funktionierenden Headsets, einem JLB Lautsprecher, einem W-LAN Verstärker und diversenen neuen Software-Anwendungen verwandelt."
2020-04-30T19:33:20Z,sven_sappelt,Sven Sappelt,"Parallel dazu wächst hinter mir ein Depot an Masken, Gummihandschuhen und Desinfektionsmittel, das ich nach und nach im Internet bestellt habe. Was gar nicht leicht war, weil vieles davon immer wieder vorübergehend ausverkauft war."
2020-04-30T19:34:05Z,sven_sappelt,Sven Sappelt,So verändert sich mehr oder weniger ganz nebenbei mein alltägliches Zuhause.
2020-04-30T19:36:44Z,sven_sappelt,Sven Sappelt,"Und umso eindrücklicher erscheinen mir plötzlich die Veränderungen der Welt da draußen, wenn ich meinen täglichen kurzen Ausflug unternehme, um zumindest einmal am Tag an die frische Luft zu kommen oder ein paar Erledigungen zu machen."
2020-04-30T19:42:19Z,sven_sappelt,Sven Sappelt,"Waren die letzten Wochen tatsächlich von einer geradezu wohltuenden Ruhe beherrscht, füllen sich die Straßen seit den ersten Lockerungen wieder mehr und mehr mit Menschen. Ins Auge springt mir heute vor allem die Zunahme an Atemmasken, die seit seit ein paar Tagen in Geschäften getragen werden müssen. Man fühlt sich plötzlich wie ein Statist in einem schlechten Science-Fiction Film über eine biologische Bedrohung, bei dem man zwar mitspielt, aber das Drehbuch nicht kennt, sodass man gerne wüsste, was sonst so passiert und wie es ausgeht."
2020-04-30T19:44:28Z,sven_sappelt,Sven Sappelt,So verändert sich schleichend meine Umgebung zuhause und vor der Tür.
2020-04-30T20:32:38Z,berlin-local,Nika Radić,Liebe Grüße an alle! Bin endlich dabei und freue mich sehr!
2020-04-30T20:49:48Z,sam_auinger,Sam Auinger,"in Pankow gibt es 224 inderspielkplätze knapp 100 sind seit heute wieder geöffnet,"
2020-04-30T20:52:08Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01384KD7C1-06377ccf6e/3004_kinderspielplatz_humannplatz_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T20:52:26Z,sam_auinger,Sam Auinger,am vormittag waren dann die kinderstimmen wieder der bestimmende klang am humannplatz.
2020-04-30T21:32:43Z,linh_hoang_thuy,Linh Hoang Thuy,"Seit Corona nimmt der Gang zum Supermarkt eine vermehrt große Rolle in meinem Leben ein. In der Anfangszeit vom Home-Office ging ich noch jede Mittagspause in den Supermarkt, um mir etwas zum Essen zu holen, denn auf der Arbeit habe ich immer auswärts gegessen oder mir schnell mal was geholt. Aber mittlerweile hat sich auch das geändert. Ich mache mir mehr Gedanken als zuvor, wann und was ich einkaufen gehen möchte, um nicht mehr jeden Tag der Menschenmenge auf engem Raum ausgesetzt zu sein. Heute war es wieder soweit. Verknüpft haben wir es mit einem langen Spaziergang zum Supermarkt."
2020-04-30T22:21:51Z,max_joy,MaxJoy sensoricArt,"Durch Corona gibt es jetzt 2 neue Werbe-/Propagandaflächen:

- Masken ... anscheinend muss da ein Marken-Logo oder -Schriftzug drauf sein wenn es hip sein soll ...

- Supermärkte, genauer gesagt sollen (laut Familienministerium) zukünftig Plakate im Supermarkt und die Kassenzettelrückseiten für Propagandazwecke von der Bundesregierung verwendet werden. Sind Supermärkte die einzigen Orte an denen noch alle Bürger erreicht werden können? 
Thema Fragmentierung der Medien versus Konzentration des Lebensmittelhandels"
2020-04-30T22:22:49Z,ingrid_beirer,Ingrid Beirer,"Endlich dürfen Kinder wieder auf die Spielplätze und müssen sich nicht auf Hinterhöfen verstecken... Am Fasanenplatz in Wilmersdorf locken täglich Sänger und Musiker zahlreiche Zuhörer an, die für die Nachbarn in der Coronakrise singen und spielen und zum Mitsingen animieren."
2020-04-30T22:27:54Z,ingrid_beirer,Ingrid Beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012VTFLN1H-5e0832c9ea/img_5810_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T22:33:08Z,ingrid_beirer,Ingrid Beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012F017K6K-f7bb34a98b/p1140749_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-04-30T22:35:41Z,ingrid_beirer,Ingrid Beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012P04B84W-fe6faea502/p1140758_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-01T07:36:47Z,hannes_strobl,hannes strobl,"habe mir eine notwendige nachrichtensperre verhängt - seit einer woche keine nachrichten im netz, zeitungen, tv and no fucking fb, instagram or twitter. hätte ich schon früher machen sollen. der raum wird plötzlich wieder weit und voller möglichkeiten - die monothematische zwangsjacke abgelegt. feels good !"
2020-05-01T07:52:11Z,ursula_rogg,Ursula Rogg,"Am 26. März schicke ich eine Datei mit 22 Notizen zur Situation an die Choreografin und Stadtforscherin Sabine Zahn. Sabine antwortet prompt. Ich mag ihre Sprache, ihr Sprechen, die Stimme und will hören was sie hört & sieht & denkt. Ohne Regeln und Absprachen setzen wir diesen monologischen Dialog seither fort. Der 26. März ist sehr lange her. das merkt man beim Hören der frühen Aufnahmen. Eine kleine Zeitreise rückwärts, erlebbar in diesem ersten frühen Memo-Pack ""Corona-Frühling"""
2020-05-01T07:52:11Z,ursula_rogg,Ursula Rogg,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F0132CW405S/1-20.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-05-01T07:55:54Z,ursula_rogg,Ursula Rogg,"Hier die ersten Antworten. Das die Schose mit der Nummerierung nicht ganz klappt, merkt man schon hier - egal erstmal."
2020-05-01T07:55:54Z,ursula_rogg,Ursula Rogg,"<audio src=""https://azmar.org/qr/media/F012WDW5PNF.mp3"" type=""audio/mpeg"" controls></audio>"
2020-05-01T07:59:22Z,ursula_rogg,Ursula Rogg,Ach ja - Entschuldigung für den verrutschten ersten Beitrag gestern. Sollte nicht dahin.
2020-05-01T07:59:26Z,holger_schulze,Holger Schulze,"Nach zwei Stunden Nachtschlaf war ich wieder aufgewacht. Es klang, als wäre ein kleiner Hartgummiball die Massivholztreppe hinuntergehüpft und schließlich an eine Fahrradklingel geprallt. Oder war es nur der Sturzregen in der Aussenwelt? Wird jeder Regen künftig monsunartig sein?"
2020-05-01T08:04:05Z,ursula_rogg,Ursula Rogg,Mir ist völlig unklar wie ich jetzt mit der Zeit umgehe - soll ich erstmal zurück horchen auch wenn sie Aufnahmen aus dem Konzeptrahmen rausspitzen? Vielleicht können die Initiatoren ein Zeichen geben wie (un-)streng sie das sehen.
2020-05-01T08:08:18Z,holger_schulze,Ursula Rogg,"wo bist du, Holger? ich ging durch den regen und freute mich über jeden tropfen. am flieder vorbei - ein olfaktorisches fest. gruß von ursula"
2020-05-01T08:37:42Z,holger_schulze,Holger Schulze,In Berlin.
2020-05-01T11:04:39Z,berlin-local,Maria Kyrou,"Hello all! I thought you might find this interesting:
<p></p><a href=""https://www.youtube.com/watch?time_continue=6&amp;v=YuVfJDxUtfM&amp;feature=emb_logo|Ice Floor by Wayne Binitie: an installation about climate change"">Link</a><p></p>"
2020-05-01T12:39:02Z,holger_schulze,Holger Schulze,"The Sound of Corona: <p></p><a href=""http://passiveaggressive.dk/scientific-sonification-the-sound-of-corona/"">Link</a><p></p>"
2020-05-01T12:57:36Z,ursula_rogg,Sam Auinger,seh das gar nicht “streng”… und danke.
2020-05-01T15:18:16Z,nika_radic,Nika Radić,"Heute. Himmel über Berlin, Vögel und doch Autos in der Ferne"
2020-05-01T15:18:16Z,nika_radic,Nika Radić,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F012VDG8J2H/vid_20200501_131548.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-05-01T17:23:23Z,katrin_emler,katrinem,"<video width=""100%"" controls><source src=""https://files.slack.com/files-pri/T012DPKCBQV-F012GBLG0TH/200501_kleinerverkehr.mp4?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""video/mp4""></video>"
2020-05-01T17:24:19Z,katrin_emler,katrinem,heute kleiner Verkehr bei uns in der Straße
2020-05-01T21:57:15Z,linh_hoang_thuy,Linh Hoang Thuy,"Anfang des Jahres haben Hansi und ich ein neues Hobby für uns entdeckt - Brettspiele. Gegeneinander haben wir königliche Paläste mit Fliesen verziert (Spiel Azul) oder Decken geflickt (Spiel Patchwork) und wollten der/die Beste/r darin sein. Aber seit Corona versuchen wir gemeinsam in einem Kooperationsspiel namens Pandemic Legacy die Welt zu retten. Ähnlich wie in der derzeitigen Situation müssen wir Heilmittel für verschiedene Viren finden und diese auszurotten, um die Welt vor einem Untergang zu bewahren. 12 Monate sind zu spielen und heute haben wir Halbzeit, d.h. dieses Spiel wird uns noch eine Weile beschäftigen. Aber die nächsten Spiele stehen schon bereit. 
Ich habe in meinem Umkreis festgestellt, dass wir nicht die einzigen sind, die vermehrt Spaß an Brettspielen gefunden haben."
2020-05-01T21:57:37Z,linh_hoang_thuy,Linh Hoang Thuy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012XS1PPMZ-f0429dfb73/img_20200501_231027__01_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-01T22:19:34Z,ingrid_beirer,Ingrid Beirer,"Freitag, 1. Mai:
Statt virtueller 1. Mai-Demo Ausflug zur Havel, wo bereits ein paar Segelboote zu sichten sind, die Biber ungestört Bäume fällen und die Enten (Mandarinenten?) vor den Spaziergängern auf die Bäume flüchten ..."
2020-05-01T22:23:50Z,ingrid_beirer,Ingrid Beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F013MG6HAPJ-4555906fb7/p1140762_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-05-01T22:23:50Z,ingrid_beirer,Ingrid Beirer,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012W9TCGFP-552a7325c0/p1140769_-_arbeitskopie_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
